t,rsu,msgId,lat,lon,heading,speed,dist_m,delay_ms,verified,cert_size,sig_size,spdu_size,Algorithm
17.852000,rsu[0],122,323.986325,195.861690,1.570796,0.000000,24.849,52.000,1,897,653,1619,Falcon-512
17.858000,rsu[0],167,320.289578,203.566325,1.570796,0.000000,21.199,58.000,1,897,655,1621,Falcon-512
17.861000,rsu[0],167,263.697328,219.748261,1.570796,0.000000,41.628,61.000,1,897,653,1619,Falcon-512
17.862000,rsu[0],164,322.204437,223.825621,1.570796,0.000000,32.950,62.000,1,897,655,1621,Falcon-512
17.863000,rsu[0],167,323.897343,260.419925,1.570796,0.000000,65.166,63.000,1,897,654,1620,Falcon-512
17.871000,rsu[0],125,331.533873,175.349652,1.570796,0.000000,40.336,71.000,1,897,657,1623,Falcon-512
17.875000,rsu[0],140,332.395018,143.230864,1.570796,0.000000,65.553,75.000,1,897,654,1620,Falcon-512
17.879000,rsu[0],167,323.700000,211.039141,1.570796,0.000000,26.619,79.000,1,897,658,1624,Falcon-512
17.882000,rsu[0],167,320.371169,324.806905,1.570796,0.000000,126.557,82.000,1,897,655,1621,Falcon-512
17.889000,rsu[0],167,314.129211,226.615522,1.570796,0.000000,30.545,89.000,1,897,657,1623,Falcon-512
17.894000,rsu[0],167,450.794215,205.584486,1.570796,0.000000,150.980,94.000,1,897,655,1621,Falcon-512
17.896000,rsu[0],140,330.900000,245.148778,1.570796,0.000000,54.938,96.000,1,897,655,1621,Falcon-512
17.900000,rsu[0],167,386.448309,226.044363,1.570796,0.000000,90.425,100.000,1,897,651,1617,Falcon-512
17.912000,rsu[0],140,323.791681,203.530105,1.570796,0.000000,24.566,12.000,1,897,657,1623,Falcon-512
17.913000,rsu[0],168,306.885546,219.645994,1.570796,0.000000,21.410,13.000,1,897,662,1628,Falcon-512
17.913000,rsu[0],149,327.400000,244.437648,1.570796,0.000000,52.445,13.000,1,897,658,1624,Falcon-512
17.928000,rsu[0],168,164.457024,223.491649,1.570796,0.000000,137.654,28.000,1,897,655,1621,Falcon-512
17.936000,rsu[0],114,324.148448,234.881613,1.570796,0.000000,42.719,36.000,1,897,655,1621,Falcon-512
17.940000,rsu[0],142,320.383049,293.239097,1.570796,0.000000,95.572,40.000,1,897,657,1623,Falcon-512
17.950000,rsu[0],168,306.391833,226.647207,1.570796,0.000000,27.856,50.000,1,897,652,1618,Falcon-512
17.952000,rsu[0],123,323.985923,195.879378,1.570796,0.000000,24.846,52.000,1,897,654,1620,Falcon-512
17.958000,rsu[0],168,320.288581,203.616644,1.570796,0.000000,21.206,58.000,1,897,657,1623,Falcon-512
17.963000,rsu[0],168,323.896804,261.659125,1.570796,0.000000,66.317,63.000,1,897,653,1619,Falcon-512
17.964000,rsu[0],167,330.876479,236.298801,1.570796,0.000000,47.916,64.000,1,897,652,1618,Falcon-512
17.971000,rsu[0],126,331.562219,174.293133,1.570796,0.000000,41.012,71.000,1,897,654,1620,Falcon-512
17.975000,rsu[0],141,332.419173,142.325929,1.570796,0.000000,66.350,75.000,1,897,656,1622,Falcon-512
17.982000,rsu[0],168,320.370652,326.244876,1.570796,0.000000,127.976,82.000,1,897,653,1619,Falcon-512
17.996000,rsu[0],141,330.900000,245.033072,1.570796,0.000000,54.843,96.000,1,897,656,1622,Falcon-512
18.000000,rsu[0],168,387.296574,226.026972,1.570796,0.000000,91.231,100.000,1,897,654,1620,Falcon-512
18.001000,rsu[0],125,298.787607,226.665211,1.570796,0.000000,27.157,101.000,1,897,656,1622,Falcon-512
18.004000,rsu[0],169,306.419581,226.647142,1.570796,0.000000,27.862,4.000,1,897,656,1622,Falcon-512
18.012000,rsu[0],141,323.791644,203.531975,1.570796,0.000000,24.567,12.000,1,897,655,1621,Falcon-512
18.013000,rsu[0],169,305.813566,219.648533,1.570796,0.000000,21.092,13.000,1,897,655,1621,Falcon-512
18.013000,rsu[0],150,327.400000,244.437478,1.570796,0.000000,52.445,13.000,1,897,654,1620,Falcon-512
18.028000,rsu[0],169,163.241620,223.494628,1.570796,0.000000,138.852,28.000,1,897,658,1624,Falcon-512
18.035000,rsu[0],169,327.380970,236.940916,1.570796,0.000000,46.253,35.000,1,897,655,1621,Falcon-512
18.036000,rsu[0],115,324.021800,235.819689,1.570796,0.000000,43.418,36.000,1,897,655,1621,Falcon-512
18.040000,rsu[0],143,320.382419,294.685166,1.570796,0.000000,96.983,40.000,1,897,656,1622,Falcon-512
18.052000,rsu[0],124,323.985566,195.895086,1.570796,0.000000,24.843,52.000,1,897,653,1619,Falcon-512
18.061000,rsu[0],169,260.786858,219.755153,1.570796,0.000000,44.192,61.000,1,897,653,1619,Falcon-512
18.063000,rsu[0],169,323.896257,262.913102,1.570796,0.000000,67.484,63.000,1,897,656,1622,Falcon-512
18.064000,rsu[0],168,330.875246,236.123408,1.570796,0.000000,47.783,64.000,1,897,657,1623,Falcon-512
18.071000,rsu[0],127,331.590566,173.236588,1.570796,0.000000,41.704,71.000,1,897,652,1618,Falcon-512
18.075000,rsu[0],142,332.443994,141.396009,1.570796,0.000000,67.172,75.000,1,897,655,1621,Falcon-512
18.079000,rsu[0],169,323.700000,211.039141,1.570796,0.000000,26.619,79.000,1,897,655,1621,Falcon-512
18.082000,rsu[0],169,320.370135,327.685125,1.570796,0.000000,129.396,82.000,1,897,654,1620,Falcon-512
18.089000,rsu[0],169,314.219099,226.612748,1.570796,0.000000,30.585,89.000,1,897,657,1623,Falcon-512
18.094000,rsu[0],169,450.792253,203.320258,1.570796,0.000000,150.912,94.000,1,897,652,1618,Falcon-512
18.096000,rsu[0],142,330.900000,244.909068,1.570796,0.000000,54.742,96.000,1,897,650,1616,Falcon-512
18.100000,rsu[0],169,388.166899,226.009130,1.570796,0.000000,92.059,100.000,1,897,654,1620,Falcon-512
18.101000,rsu[0],126,298.797589,226.665187,1.570796,0.000000,27.157,101.000,1,897,652,1618,Falcon-512
18.104000,rsu[0],170,320.206043,211.985551,1.570796,0.000000,24.020,4.000,1,897,655,1621,Falcon-512
18.104000,rsu[0],170,306.449281,226.647071,1.570796,0.000000,27.869,4.000,1,897,656,1622,Falcon-512
18.112000,rsu[0],142,323.791610,203.533682,1.570796,0.000000,24.567,12.000,1,897,656,1622,Falcon-512
18.113000,rsu[0],170,304.717667,219.651128,1.570796,0.000000,20.819,13.000,1,897,657,1623,Falcon-512
18.113000,rsu[0],151,327.400000,244.437326,1.570796,0.000000,52.445,13.000,1,897,652,1618,Falcon-512
18.128000,rsu[0],170,162.022407,223.497617,1.570796,0.000000,140.053,28.000,1,897,657,1623,Falcon-512
18.135000,rsu[0],170,327.380970,236.940916,1.570796,0.000000,46.253,35.000,1,897,658,1624,Falcon-512
18.136000,rsu[0],116,323.896130,236.750524,1.570796,0.000000,44.121,36.000,1,897,654,1620,Falcon-512
18.140000,rsu[0],144,320.381791,296.126734,1.570796,0.000000,98.391,40.000,1,897,654,1620,Falcon-512
18.152000,rsu[0],125,323.985233,195.909736,1.570796,0.000000,24.840,52.000,1,897,656,1622,Falcon-512
18.158000,rsu[0],170,320.285674,203.763438,1.570796,0.000000,21.229,58.000,1,897,657,1623,Falcon-512
18.161000,rsu[0],170,259.325582,219.758613,1.570796,0.000000,45.495,61.000,1,897,654,1620,Falcon-512
18.163000,rsu[0],170,323.895700,264.192649,1.570796,0.000000,68.678,63.000,1,897,658,1624,Falcon-512
18.164000,rsu[0],169,330.873869,235.927338,1.570796,0.000000,47.634,64.000,1,897,652,1618,Falcon-512
18.171000,rsu[0],128,331.618820,172.183502,1.570796,0.000000,42.409,71.000,1,897,653,1619,Falcon-512
18.175000,rsu[0],143,332.469177,140.452537,1.570796,0.000000,68.008,75.000,1,897,650,1616,Falcon-512
18.179000,rsu[0],170,323.700000,211.039141,1.570796,0.000000,26.619,79.000,1,897,659,1625,Falcon-512
18.182000,rsu[0],170,320.369229,329.124567,1.570796,0.000000,130.817,82.000,1,897,656,1622,Falcon-512
18.189000,rsu[0],170,314.261929,226.611426,1.570796,0.000000,30.603,89.000,1,897,654,1620,Falcon-512
18.194000,rsu[0],170,450.791246,202.158390,1.570796,0.000000,150.890,94.000,1,897,654,1620,Falcon-512
18.196000,rsu[0],143,330.900000,244.773433,1.570796,0.000000,54.630,96.000,1,897,655,1621,Falcon-512
18.200000,rsu[0],170,389.060249,225.990815,1.570796,0.000000,92.910,100.000,1,897,653,1619,Falcon-512
18.204000,rsu[0],171,306.478962,226.647001,1.570796,0.000000,27.875,4.000,1,897,656,1622,Falcon-512
18.206000,rsu[0],171,257.864610,219.762371,1.570796,0.000000,46.808,6.000,1,897,653,1619,Falcon-512
18.212000,rsu[0],143,323.791580,203.535211,1.570796,0.000000,24.567,12.000,1,897,651,1617,Falcon-512
18.213000,rsu[0],171,303.606424,219.653759,1.570796,0.000000,20.598,13.000,1,897,653,1619,Falcon-512
18.213000,rsu[0],152,327.400000,244.437193,1.570796,0.000000,52.444,13.000,1,897,655,1621,Falcon-512
18.228000,rsu[0],171,160.797589,223.500619,1.570796,0.000000,141.261,28.000,1,897,652,1618,Falcon-512
18.235000,rsu[0],171,327.380970,236.940916,1.570796,0.000000,46.253,35.000,1,897,654,1620,Falcon-512
18.236000,rsu[0],117,323.887958,237.689660,1.570796,0.000000,44.902,36.000,1,897,656,1622,Falcon-512
18.240000,rsu[0],145,320.381166,297.563049,1.570796,0.000000,99.794,40.000,1,897,654,1620,Falcon-512
18.252000,rsu[0],126,323.984931,195.923020,1.570796,0.000000,24.837,52.000,1,897,656,1622,Falcon-512
18.258000,rsu[0],171,320.283816,203.857280,1.570796,0.000000,21.244,58.000,1,897,657,1623,Falcon-512
18.262000,rsu[0],168,323.217021,223.129925,1.570796,0.000000,33.152,62.000,1,897,655,1621,Falcon-512
18.263000,rsu[0],171,323.895136,265.486801,1.570796,0.000000,69.889,63.000,1,897,658,1624,Falcon-512
18.264000,rsu[0],170,330.872373,235.714422,1.570796,0.000000,47.472,64.000,1,897,653,1619,Falcon-512
18.271000,rsu[0],129,331.647006,171.132951,1.570796,0.000000,43.126,71.000,1,897,656,1622,Falcon-512
18.275000,rsu[0],144,332.494736,139.494962,1.570796,0.000000,68.860,75.000,1,897,656,1622,Falcon-512
18.279000,rsu[0],171,323.700000,211.039141,1.570796,0.000000,26.619,79.000,1,897,653,1619,Falcon-512
18.282000,rsu[0],171,320.368190,330.560187,1.570796,0.000000,132.234,82.000,1,897,658,1624,Falcon-512
18.289000,rsu[0],171,314.303326,226.610149,1.570796,0.000000,30.622,89.000,1,897,654,1620,Falcon-512
18.294000,rsu[0],171,450.790220,200.974223,1.570796,0.000000,150.876,94.000,1,897,655,1621,Falcon-512
18.296000,rsu[0],144,330.900000,244.630048,1.570796,0.000000,54.513,96.000,1,897,655,1621,Falcon-512
18.300000,rsu[0],171,389.975817,225.972045,1.570796,0.000000,93.783,100.000,1,897,657,1623,Falcon-512
18.301000,rsu[0],128,298.823525,226.665126,1.570796,0.000000,27.155,101.000,1,897,655,1621,Falcon-512
18.304000,rsu[0],172,320.209195,212.436914,1.570796,0.000000,24.251,4.000,1,897,653,1619,Falcon-512
18.304000,rsu[0],172,306.510595,226.646926,1.570796,0.000000,27.883,4.000,1,897,657,1623,Falcon-512
18.306000,rsu[0],172,256.401879,219.766334,1.570796,0.000000,48.130,6.000,1,897,659,1625,Falcon-512
18.312000,rsu[0],144,323.791553,203.536589,1.570796,0.000000,24.567,12.000,1,897,656,1622,Falcon-512
18.313000,rsu[0],172,302.479946,219.656426,1.570796,0.000000,20.433,13.000,1,897,658,1624,Falcon-512
18.313000,rsu[0],153,327.400000,244.437070,1.570796,0.000000,52.444,13.000,1,897,655,1621,Falcon-512
18.328000,rsu[0],172,159.572475,223.503621,1.570796,0.000000,142.469,28.000,1,897,649,1615,Falcon-512
18.336000,rsu[0],118,323.890000,238.655364,1.570796,0.000000,45.716,36.000,1,897,658,1624,Falcon-512
18.340000,rsu[0],146,320.380536,299.009012,1.570796,0.000000,101.208,40.000,1,897,656,1622,Falcon-512
18.358000,rsu[0],172,320.281616,203.968367,1.570796,0.000000,21.262,58.000,1,897,652,1618,Falcon-512
18.362000,rsu[0],169,323.511440,222.927644,1.570796,0.000000,33.218,62.000,1,897,651,1617,Falcon-512
18.363000,rsu[0],172,323.894563,266.804165,1.570796,0.000000,71.125,63.000,1,897,656,1622,Falcon-512
18.364000,rsu[0],171,330.870707,235.477365,1.570796,0.000000,47.293,64.000,1,897,654,1620,Falcon-512
18.371000,rsu[0],130,331.675277,170.079239,1.570796,0.000000,43.859,71.000,1,897,657,1623,Falcon-512
18.379000,rsu[0],172,323.700000,211.039141,1.570796,0.000000,26.619,79.000,1,897,656,1622,Falcon-512
18.382000,rsu[0],172,320.367151,331.995438,1.570796,0.000000,133.651,82.000,1,897,657,1623,Falcon-512
18.389000,rsu[0],172,314.344546,226.608877,1.570796,0.000000,30.640,89.000,1,897,654,1620,Falcon-512
18.394000,rsu[0],172,450.789173,199.765940,1.570796,0.000000,150.872,94.000,1,897,653,1619,Falcon-512
18.396000,rsu[0],145,330.900000,244.476342,1.570796,0.000000,54.387,96.000,1,897,656,1622,Falcon-512
18.399000,rsu[0],127,323.984649,195.935428,1.570796,0.000000,24.835,99.000,1,897,657,1623,Falcon-512
18.400000,rsu[0],172,390.915661,225.952777,1.570796,0.000000,94.679,100.000,1,897,654,1620,Falcon-512
18.401000,rsu[0],129,298.838753,226.665089,1.570796,0.000000,27.155,101.000,1,897,657,1623,Falcon-512
18.404000,rsu[0],173,320.211023,212.698750,1.570796,0.000000,24.387,4.000,1,897,657,1623,Falcon-512
18.404000,rsu[0],173,306.542433,226.646851,1.570796,0.000000,27.890,4.000,1,897,657,1623,Falcon-512
18.406000,rsu[0],173,254.948746,219.770270,1.570796,0.000000,49.452,6.000,1,897,656,1622,Falcon-512
18.412000,rsu[0],145,323.791528,203.537855,1.570796,0.000000,24.567,12.000,1,897,657,1623,Falcon-512
18.413000,rsu[0],173,301.331405,219.659146,1.570796,0.000000,20.329,13.000,1,897,652,1618,Falcon-512
18.413000,rsu[0],154,327.400000,244.436961,1.570796,0.000000,52.444,13.000,1,897,655,1621,Falcon-512
18.428000,rsu[0],173,158.357050,223.506600,1.570796,0.000000,143.667,28.000,1,897,655,1621,Falcon-512
18.436000,rsu[0],119,323.897460,239.638569,1.570796,0.000000,46.554,36.000,1,897,656,1622,Falcon-512
18.440000,rsu[0],147,320.379923,300.454763,1.570796,0.000000,102.623,40.000,1,897,656,1622,Falcon-512
18.458000,rsu[0],173,320.278984,204.101323,1.570796,0.000000,21.285,58.000,1,897,653,1619,Falcon-512
18.462000,rsu[0],170,323.798712,222.695504,1.570796,0.000000,33.264,62.000,1,897,650,1616,Falcon-512
18.463000,rsu[0],173,323.893980,268.141204,1.570796,0.000000,72.382,63.000,1,897,654,1620,Falcon-512
18.471000,rsu[0],131,331.703519,169.026616,1.570796,0.000000,44.603,71.000,1,897,658,1624,Falcon-512
18.482000,rsu[0],173,320.366108,333.436204,1.570796,0.000000,135.074,82.000,1,897,655,1621,Falcon-512
18.496000,rsu[0],146,330.900000,244.309272,1.570796,0.000000,54.251,96.000,1,897,654,1620,Falcon-512
18.499000,rsu[0],128,323.984395,195.946642,1.570796,0.000000,24.833,99.000,1,897,652,1618,Falcon-512
18.500000,rsu[0],173,391.877428,225.933060,1.570796,0.000000,95.598,100.000,1,897,657,1623,Falcon-512
18.501000,rsu[0],130,298.855074,226.665051,1.570796,0.000000,27.154,101.000,1,897,652,1618,Falcon-512
18.504000,rsu[0],174,320.212945,212.974001,1.570796,0.000000,24.533,4.000,1,897,658,1624,Falcon-512
18.504000,rsu[0],174,306.576416,226.646770,1.570796,0.000000,27.898,4.000,1,897,655,1621,Falcon-512
18.506000,rsu[0],174,253.497208,219.774203,1.570796,0.000000,50.779,6.000,1,897,652,1618,Falcon-512
18.512000,rsu[0],146,323.791505,203.539004,1.570796,0.000000,24.567,12.000,1,897,658,1624,Falcon-512
18.513000,rsu[0],174,300.169414,219.661898,1.570796,0.000000,20.288,13.000,1,897,654,1620,Falcon-512
18.513000,rsu[0],155,327.400000,244.436859,1.570796,0.000000,52.444,13.000,1,897,653,1619,Falcon-512
18.528000,rsu[0],174,157.135743,223.509594,1.570796,0.000000,144.872,28.000,1,897,653,1619,Falcon-512
18.535000,rsu[0],174,327.380970,236.940916,1.570796,0.000000,46.253,35.000,1,897,654,1620,Falcon-512
18.536000,rsu[0],120,323.900000,240.640638,1.570796,0.000000,47.412,36.000,1,897,657,1623,Falcon-512
18.540000,rsu[0],148,320.379406,301.891826,1.570796,0.000000,104.030,40.000,1,897,654,1620,Falcon-512
18.558000,rsu[0],174,320.275957,204.254175,1.570796,0.000000,21.312,58.000,1,897,656,1622,Falcon-512
18.563000,rsu[0],174,323.893388,269.500712,1.570796,0.000000,73.663,63.000,1,897,655,1621,Falcon-512
18.571000,rsu[0],132,331.731681,167.976938,1.570796,0.000000,45.358,71.000,1,897,660,1626,Falcon-512
18.575000,rsu[0],147,332.574450,136.508494,1.570796,0.000000,71.535,75.000,1,897,654,1620,Falcon-512
18.582000,rsu[0],174,320.365067,334.875478,1.570796,0.000000,136.496,82.000,1,897,653,1619,Falcon-512
18.586000,rsu[0],173,330.867011,234.951236,1.570796,0.000000,46.897,86.000,1,897,654,1620,Falcon-512
18.589000,rsu[0],174,314.425433,226.606381,1.570796,0.000000,30.676,89.000,1,897,655,1621,Falcon-512
18.596000,rsu[0],147,330.900000,244.121825,1.570796,0.000000,54.098,96.000,1,897,657,1623,Falcon-512
18.599000,rsu[0],129,323.984171,195.956465,1.570796,0.000000,24.831,99.000,1,897,656,1622,Falcon-512
18.600000,rsu[0],174,392.856746,225.912982,1.570796,0.000000,96.534,100.000,1,897,655,1621,Falcon-512
18.601000,rsu[0],131,298.873328,226.665008,1.570796,0.000000,27.153,101.000,1,897,653,1619,Falcon-512
18.604000,rsu[0],175,320.215026,213.272113,1.570796,0.000000,24.694,4.000,1,897,658,1624,Falcon-512
18.604000,rsu[0],175,306.609901,226.646691,1.570796,0.000000,27.906,4.000,1,897,654,1620,Falcon-512
18.606000,rsu[0],175,252.044828,219.778137,1.570796,0.000000,52.114,6.000,1,897,655,1621,Falcon-512
18.612000,rsu[0],147,323.791485,203.539990,1.570796,0.000000,24.568,12.000,1,897,657,1623,Falcon-512
18.613000,rsu[0],175,298.982805,219.664707,1.570796,0.000000,20.316,13.000,1,897,654,1620,Falcon-512
18.613000,rsu[0],156,327.400000,244.436766,1.570796,0.000000,52.444,13.000,1,897,657,1623,Falcon-512
18.628000,rsu[0],175,155.916874,223.512581,1.570796,0.000000,146.075,28.000,1,897,656,1622,Falcon-512
18.635000,rsu[0],175,327.380970,236.940916,1.570796,0.000000,46.253,35.000,1,897,657,1623,Falcon-512
18.636000,rsu[0],121,323.900000,241.660963,1.570796,0.000000,48.289,36.000,1,897,656,1622,Falcon-512
18.640000,rsu[0],149,320.378890,303.328908,1.570796,0.000000,105.438,40.000,1,897,656,1622,Falcon-512
18.662000,rsu[0],172,324.176655,221.978153,1.570796,0.000000,33.054,62.000,1,897,659,1625,Falcon-512
18.663000,rsu[0],175,323.892785,270.884687,1.570796,0.000000,74.970,63.000,1,897,653,1619,Falcon-512
18.671000,rsu[0],133,331.759987,166.921932,1.570796,0.000000,46.129,71.000,1,897,653,1619,Falcon-512
18.675000,rsu[0],148,332.602221,135.468050,1.570796,0.000000,72.473,75.000,1,897,657,1623,Falcon-512
18.679000,rsu[0],175,323.700000,211.039141,1.570796,0.000000,26.619,79.000,1,897,654,1620,Falcon-512
18.682000,rsu[0],175,320.364024,336.315368,1.570796,0.000000,137.919,82.000,1,897,657,1623,Falcon-512
18.696000,rsu[0],148,330.900000,243.922041,1.570796,0.000000,53.935,96.000,1,897,660,1626,Falcon-512
18.699000,rsu[0],130,323.983957,195.965896,1.570796,0.000000,24.830,99.000,1,897,657,1623,Falcon-512
18.700000,rsu[0],175,393.854677,225.892524,1.570796,0.000000,97.489,100.000,1,897,654,1620,Falcon-512
18.704000,rsu[0],176,320.217217,213.585819,1.570796,0.000000,24.866,4.000,1,897,652,1618,Falcon-512
18.704000,rsu[0],176,306.644269,226.646610,1.570796,0.000000,27.914,4.000,1,897,658,1624,Falcon-512
18.706000,rsu[0],176,250.590095,219.782078,1.570796,0.000000,53.457,6.000,1,897,652,1618,Falcon-512
18.712000,rsu[0],148,323.791467,203.540905,1.570796,0.000000,24.568,12.000,1,897,657,1623,Falcon-512
18.713000,rsu[0],176,297.779283,219.667557,1.570796,0.000000,20.414,13.000,1,897,655,1621,Falcon-512
18.713000,rsu[0],157,327.400000,244.436685,1.570796,0.000000,52.444,13.000,1,897,652,1618,Falcon-512
18.728000,rsu[0],176,154.699286,223.515565,1.570796,0.000000,147.276,28.000,1,897,660,1626,Falcon-512
18.735000,rsu[0],176,327.380970,236.940916,1.570796,0.000000,46.253,35.000,1,897,653,1619,Falcon-512
18.736000,rsu[0],122,323.900000,242.701016,1.570796,0.000000,49.189,36.000,1,897,653,1619,Falcon-512
18.740000,rsu[0],150,320.378374,304.762486,1.570796,0.000000,106.843,40.000,1,897,655,1621,Falcon-512
18.758000,rsu[0],176,320.269216,204.594578,1.570796,0.000000,21.376,58.000,1,897,654,1620,Falcon-512
18.762000,rsu[0],173,324.380166,221.591880,1.570796,0.000000,32.948,62.000,1,897,658,1624,Falcon-512
18.771000,rsu[0],134,331.788246,165.868672,1.570796,0.000000,46.909,71.000,1,897,654,1620,Falcon-512
18.775000,rsu[0],149,332.630610,134.404458,1.570796,0.000000,73.434,75.000,1,897,654,1620,Falcon-512
18.779000,rsu[0],176,323.700000,211.039141,1.570796,0.000000,26.619,79.000,1,897,655,1621,Falcon-512
18.782000,rsu[0],176,320.362987,337.748610,1.570796,0.000000,139.335,82.000,1,897,653,1619,Falcon-512
18.786000,rsu[0],175,330.862797,234.351447,1.570796,0.000000,46.449,86.000,1,897,655,1621,Falcon-512
18.789000,rsu[0],176,314.504427,226.603944,1.570796,0.000000,30.711,89.000,1,897,658,1624,Falcon-512
18.794000,rsu[0],176,450.784802,194.721272,1.570796,0.000000,150.960,94.000,1,897,658,1624,Falcon-512
18.796000,rsu[0],149,330.900000,243.710816,1.570796,0.000000,53.763,96.000,1,897,655,1621,Falcon-512
18.799000,rsu[0],131,323.983770,195.974100,1.570796,0.000000,24.828,99.000,1,897,654,1620,Falcon-512
18.800000,rsu[0],176,394.873060,225.871646,1.570796,0.000000,98.464,100.000,1,897,655,1621,Falcon-512
18.801000,rsu[0],133,298.914742,226.664910,1.570796,0.000000,27.151,101.000,1,897,656,1622,Falcon-512
18.804000,rsu[0],177,320.219548,213.919765,1.570796,0.000000,25.052,4.000,1,897,652,1618,Falcon-512
18.804000,rsu[0],177,306.680114,226.646525,1.570796,0.000000,27.922,4.000,1,897,653,1619,Falcon-512
18.806000,rsu[0],177,249.136594,219.786015,1.570796,0.000000,54.805,6.000,1,897,653,1619,Falcon-512
18.813000,rsu[0],177,296.553487,219.670460,1.570796,0.000000,20.587,13.000,1,897,654,1620,Falcon-512
18.813000,rsu[0],158,327.400000,244.436611,1.570796,0.000000,52.444,13.000,1,897,652,1618,Falcon-512
18.828000,rsu[0],177,153.476190,223.518563,1.570796,0.000000,148.483,28.000,1,897,657,1623,Falcon-512
18.836000,rsu[0],123,323.900000,243.763404,1.570796,0.000000,50.114,36.000,1,897,655,1621,Falcon-512
18.840000,rsu[0],151,320.377858,306.197842,1.570796,0.000000,108.251,40.000,1,897,653,1619,Falcon-512
18.846000,rsu[0],149,323.791451,203.541742,1.570796,0.000000,24.568,46.000,1,897,655,1621,Falcon-512
18.862000,rsu[0],174,324.592872,221.188157,1.570796,0.000000,32.844,62.000,1,897,653,1619,Falcon-512
18.871000,rsu[0],135,331.816537,164.814203,1.570796,0.000000,47.700,71.000,1,897,656,1622,Falcon-512
18.875000,rsu[0],150,332.659583,133.318995,1.570796,0.000000,74.418,75.000,1,897,654,1620,Falcon-512
18.882000,rsu[0],177,320.361952,339.178877,1.570796,0.000000,140.749,82.000,1,897,655,1621,Falcon-512
18.889000,rsu[0],177,314.543494,226.602738,1.570796,0.000000,30.728,89.000,1,897,655,1621,Falcon-512
18.894000,rsu[0],177,450.783667,193.411681,1.570796,0.000000,151.010,94.000,1,897,655,1621,Falcon-512
18.896000,rsu[0],150,330.900000,243.483593,1.570796,0.000000,53.578,96.000,1,897,656,1622,Falcon-512
18.899000,rsu[0],132,323.983593,195.981891,1.570796,0.000000,24.827,99.000,1,897,654,1620,Falcon-512
18.900000,rsu[0],177,395.906518,225.850459,1.570796,0.000000,99.455,100.000,1,897,655,1621,Falcon-512
18.901000,rsu[0],134,298.937220,226.664856,1.570796,0.000000,27.150,101.000,1,897,655,1621,Falcon-512
18.904000,rsu[0],178,320.221993,214.269878,1.570796,0.000000,25.250,4.000,1,897,656,1622,Falcon-512
18.904000,rsu[0],178,306.714978,226.646442,1.570796,0.000000,27.931,4.000,1,897,656,1622,Falcon-512
18.913000,rsu[0],159,327.400000,244.436544,1.570796,0.000000,52.444,13.000,1,897,658,1624,Falcon-512
18.928000,rsu[0],178,152.255107,223.521527,1.570796,0.000000,149.689,28.000,1,897,655,1621,Falcon-512
18.936000,rsu[0],124,323.900000,244.847935,1.570796,0.000000,51.064,36.000,1,897,651,1617,Falcon-512
18.940000,rsu[0],152,320.377339,307.643762,1.570796,0.000000,109.670,40.000,1,897,654,1620,Falcon-512
18.946000,rsu[0],150,323.791436,203.542496,1.570796,0.000000,24.568,46.000,1,897,656,1622,Falcon-512
18.971000,rsu[0],136,331.844916,163.756451,1.570796,0.000000,48.505,71.000,1,897,654,1620,Falcon-512
18.979000,rsu[0],178,323.700000,211.039141,1.570796,0.000000,26.619,79.000,1,897,656,1622,Falcon-512
18.982000,rsu[0],178,320.360914,340.611823,1.570796,0.000000,142.166,82.000,1,897,661,1627,Falcon-512
18.986000,rsu[0],177,330.858062,233.677487,1.570796,0.000000,45.950,86.000,1,897,656,1622,Falcon-512
18.989000,rsu[0],178,314.581129,226.601577,1.570796,0.000000,30.745,89.000,1,897,656,1622,Falcon-512
18.996000,rsu[0],151,330.900000,243.242477,1.570796,0.000000,53.383,96.000,1,897,652,1618,Falcon-512
18.999000,rsu[0],133,323.983435,195.988842,1.570796,0.000000,24.825,99.000,1,897,652,1618,Falcon-512
19.000000,rsu[0],178,396.958973,225.828882,1.570796,0.000000,100.465,100.000,1,897,653,1619,Falcon-512
19.004000,rsu[0],179,306.751447,226.646356,1.570796,0.000000,27.939,4.000,1,897,659,1625,Falcon-512
19.006000,rsu[0],179,246.217588,219.793923,1.570796,0.000000,57.527,6.000,1,897,657,1623,Falcon-512
19.013000,rsu[0],179,294.045727,219.676398,1.570796,0.000000,21.157,13.000,1,897,654,1620,Falcon-512
19.013000,rsu[0],160,327.400000,244.436483,1.570796,0.000000,52.444,13.000,1,897,654,1620,Falcon-512
19.028000,rsu[0],179,151.036873,223.524457,1.570796,0.000000,150.892,28.000,1,897,653,1619,Falcon-512
19.035000,rsu[0],179,327.380970,236.940916,1.570796,0.000000,46.253,35.000,1,897,656,1622,Falcon-512
19.036000,rsu[0],125,323.900000,245.951178,1.570796,0.000000,52.036,36.000,1,897,656,1622,Falcon-512
19.040000,rsu[0],153,320.376821,309.085365,1.570796,0.000000,111.085,40.000,1,897,656,1622,Falcon-512
19.062000,rsu[0],176,325.042096,220.335511,1.570796,0.000000,32.644,62.000,1,897,654,1620,Falcon-512
19.071000,rsu[0],137,331.873400,162.694798,1.570796,0.000000,49.321,71.000,1,897,653,1619,Falcon-512
19.075000,rsu[0],152,332.718757,131.102062,1.570796,0.000000,76.436,75.000,1,897,658,1624,Falcon-512
